"movie","subject"
"http://dbpedia.org/resource/The_Last_Waltz","http://dbpedia.org/resource/Category:The_Band"
"http://dbpedia.org/resource/The_Last_Waltz","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/The_Last_Waltz","http://dbpedia.org/resource/Category:Films_about_music_and_musicians"
"http://dbpedia.org/resource/The_Last_Waltz","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/The_Last_Waltz","http://dbpedia.org/resource/Category:Films_shot_in_San_Francisco"
"http://dbpedia.org/resource/The_Last_Waltz","http://dbpedia.org/resource/Category:United_Artists_films"
"http://dbpedia.org/resource/The_Last_Waltz","http://dbpedia.org/resource/Category:Rockumentaries"
"http://dbpedia.org/resource/Italianamerican","http://dbpedia.org/resource/Category:Documentary_films_about_Italian-American_culture"
"http://dbpedia.org/resource/Italianamerican","http://dbpedia.org/resource/Category:1974_films"
"http://dbpedia.org/resource/Italianamerican","http://dbpedia.org/resource/Category:American_documentary_films"
"http://dbpedia.org/resource/Italianamerican","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Italianamerican","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Italianamerican","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Italianamerican","http://dbpedia.org/resource/Category:1970s_documentary_films"
"http://dbpedia.org/resource/Italianamerican","http://dbpedia.org/resource/Category:Documentary_films_about_Sicily"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:1980s_comedy-drama_films"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Films_about_abduction"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Films_about_stalking"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Films_whose_writer_won_the_Best_Original_Screenplay_BAFTA_Award"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:1982_films"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:20th_Century_Fox_films"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:American_black_comedy_films"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:American_satirical_films"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Films_about_television"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Films_set_in_New_York_City"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Films_shot_in_New_York_City"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Narcissism_in_fiction"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Regency_Enterprises_films"
"http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)","http://dbpedia.org/resource/Category:Films_about_entertainers"
"http://dbpedia.org/resource/Public_Speaking_(film)","http://dbpedia.org/resource/Category:2010_films"
"http://dbpedia.org/resource/Public_Speaking_(film)","http://dbpedia.org/resource/Category:American_documentary_films"
"http://dbpedia.org/resource/Public_Speaking_(film)","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Public_Speaking_(film)","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Public_Speaking_(film)","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Public_Speaking_(film)","http://dbpedia.org/resource/Category:2010s_documentary_films"
"http://dbpedia.org/resource/Public_Speaking_(film)","http://dbpedia.org/resource/Category:Documentary_films_about_photographers"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:1980s_comedy-drama_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:1980s_romantic_comedy_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:American_comedy-drama_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_directed_by_Woody_Allen"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_produced_by_Robert_Greenhut"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_shot_in_Greece"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_shot_in_New_Jersey"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Screenplays_by_Woody_Allen"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_directed_by_Francis_Ford_Coppola"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Screenplays_by_Richard_Price_(writer)"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:1989_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:American_anthology_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:American_romantic_comedy_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_about_Jews_and_Judaism"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_set_in_New_York_City"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_shot_in_New_York_City"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Touchstone_Pictures_films"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_about_fictional_painters"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Films_about_lawyers"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Screenplays_by_Francis_Ford_Coppola"
"http://dbpedia.org/resource/New_York_Stories","http://dbpedia.org/resource/Category:Screenplays_by_Sofia_Coppola"
"http://dbpedia.org/resource/The_Blues_(film_series)","http://dbpedia.org/resource/Category:Films_directed_by_Mike_Figgis"
"http://dbpedia.org/resource/The_Blues_(film_series)","http://dbpedia.org/resource/Category:Films_directed_by_Wim_Wenders"
"http://dbpedia.org/resource/The_Blues_(film_series)","http://dbpedia.org/resource/Category:Films_directed_by_Clint_Eastwood"
"http://dbpedia.org/resource/The_Blues_(film_series)","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/The_Blues_(film_series)","http://dbpedia.org/resource/Category:Films_directed_by_Marc_Levin"
"http://dbpedia.org/resource/The_Blues_(film_series)","http://dbpedia.org/resource/Category:Documentary_films_about_blues_music_and_musicians"
"http://dbpedia.org/resource/American_Boy:_A_Profile_of_Steven_Prince","http://dbpedia.org/resource/Category:1978_films"
"http://dbpedia.org/resource/American_Boy:_A_Profile_of_Steven_Prince","http://dbpedia.org/resource/Category:American_documentary_films"
"http://dbpedia.org/resource/American_Boy:_A_Profile_of_Steven_Prince","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/American_Boy:_A_Profile_of_Steven_Prince","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/American_Boy:_A_Profile_of_Steven_Prince","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/American_Boy:_A_Profile_of_Steven_Prince","http://dbpedia.org/resource/Category:1970s_documentary_films"
"http://dbpedia.org/resource/American_Boy:_A_Profile_of_Steven_Prince","http://dbpedia.org/resource/Category:Biographical_documentary_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Adaptations_of_works_by_Nikos_Kazantzakis"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Films_based_on_novels"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Films_shot_in_Morocco"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Religious_epic_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:The_Devil_in_fiction"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Film_portrayals_of_Jesus'_death_and_resurrection"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Films_set_in_Jerusalem"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Canadian_drama_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:1980s_drama_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:1988_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:American_drama_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:American_epic_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:American_independent_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Canadian_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Christianity_in_popular_culture_controversies"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Films_about_Christianity"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Films_set_in_Palestine_(region)"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Films_set_in_the_1st_century"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Films_set_in_the_Roman_Empire"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Obscenity_controversies_in_film"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Portrayals_of_Jesus_in_film"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Screenplays_by_Paul_Schrader"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Universal_Pictures_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Canadian_epic_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Biographical_films_about_Jesus"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Cultural_depictions_of_John_the_Baptist"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Portrayals_of_the_Virgin_Mary_in_film"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Canadian_independent_films"
"http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)","http://dbpedia.org/resource/Category:Film_scores_by_Peter_Gabriel"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Films_about_the_labor_movement"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Rail_transport_films"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:1972_films"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Films_set_in_Arkansas"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Films_shot_in_Arkansas"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:American_International_Pictures_films"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:American_crime_thriller_films"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Great_Depression_films"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Road_movies"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Biographical_films_about_Depression-era_gangsters"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:1970s_crime_thriller_films"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Industrial_Workers_of_the_World_in_fiction"
"http://dbpedia.org/resource/Boxcar_Bertha","http://dbpedia.org/resource/Category:Films_produced_by_Roger_Corman"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:1960s_drama_films"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:Films_about_rape"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:1967_films"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:American_black-and-white_films"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:American_drama_films"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:American_independent_films"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:Directorial_debut_films"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:Films_about_Italian-American_culture"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:Films_set_in_New_York_City"
"http://dbpedia.org/resource/Who's_That_Knocking_at_My_Door","http://dbpedia.org/resource/Category:Films_shot_in_Amsterdam"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Italian_films"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Miramax_films"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Screenplays_by_Suso_Cecchi_d'Amico"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Documentary_films_about_Italian-American_culture"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:1999_films"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Documentary_films_about_Italy"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Documentary_films_about_film_directors_and_producers"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Documentary_films_about_the_film_industry"
"http://dbpedia.org/resource/My_Voyage_to_Italy","http://dbpedia.org/resource/Category:Italian_documentary_films"
"http://dbpedia.org/resource/The_Big_Shave","http://dbpedia.org/resource/Category:Self-harm_in_fiction"
"http://dbpedia.org/resource/The_Big_Shave","http://dbpedia.org/resource/Category:1967_films"
"http://dbpedia.org/resource/The_Big_Shave","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/The_Big_Shave","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/The_Big_Shave","http://dbpedia.org/resource/Category:Short_films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/The_Big_Shave","http://dbpedia.org/resource/Category:1960s_short_films"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","http://dbpedia.org/resource/Category:British_documentary_films"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","http://dbpedia.org/resource/Category:1990s_documentary_films"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","http://dbpedia.org/resource/Category:1995_films"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","http://dbpedia.org/resource/Category:British_films"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","http://dbpedia.org/resource/Category:Films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","http://dbpedia.org/resource/Category:History_of_film"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","http://dbpedia.org/resource/Category:Documentary_films_about_the_cinema_of_the_United_States"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","http://dbpedia.org/resource/Category:Documentary_films_about_film_directors_and_producers"
"http://dbpedia.org/resource/Made_in_Milan","http://dbpedia.org/resource/Category:1990_films"
"http://dbpedia.org/resource/Made_in_Milan","http://dbpedia.org/resource/Category:Screenplays_by_Jay_Cocks"
"http://dbpedia.org/resource/Made_in_Milan","http://dbpedia.org/resource/Category:American_films"
"http://dbpedia.org/resource/Made_in_Milan","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/Made_in_Milan","http://dbpedia.org/resource/Category:Short_films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/Made_in_Milan","http://dbpedia.org/resource/Category:Short_documentary_films"
"http://dbpedia.org/resource/Made_in_Milan","http://dbpedia.org/resource/Category:Documentary_films_about_fashion_designers"
"http://dbpedia.org/resource/Made_in_Milan","http://dbpedia.org/resource/Category:1990_short_films"
"http://dbpedia.org/resource/The_Key_to_Reserva","http://dbpedia.org/resource/Category:2007_films"
"http://dbpedia.org/resource/The_Key_to_Reserva","http://dbpedia.org/resource/Category:English-language_films"
"http://dbpedia.org/resource/The_Key_to_Reserva","http://dbpedia.org/resource/Category:Spanish_films"
"http://dbpedia.org/resource/The_Key_to_Reserva","http://dbpedia.org/resource/Category:Short_films_directed_by_Martin_Scorsese"
"http://dbpedia.org/resource/The_Key_to_Reserva","http://dbpedia.org/resource/Category:Films_about_film_directors_and_producers"
"http://dbpedia.org/resource/The_Key_to_Reserva","http://dbpedia.org/resource/Category:2000s_short_films"
